DemandAggregatedForecast,WindAggregatedForecast,MULTI_FUEL_-24,GAS_-24,,,GasPrice,CarbonPrice,cost
3847,1261.69,-3565.1,-712,,,38.17,26.57,40.5166
3555,991.78,-3565.1,-716,,,38.17,26.57,40.5166
3370,814.5,-3567,-719,,,38.17,26.57,40.5166
3184,682.77,-3569,-721,,,38.17,26.57,40.5166
2996,538.39,-3570,-723,,,38.17,26.57,40.5166
2920,463.68,-3572,-724,,,38.17,26.57,40.5166
2929,444.09,-3572,-726,,,38.17,26.57,40.5166
2961,434.85,-3572,-727,,,38.17,26.57,40.5166
3020,440.63,-3584.9,-728,,,38.17,26.57,40.5166
3364,445.28,-3584.6,-727,,,38.17,26.57,40.5166
3746,433.25,-3583,-728,,,38.17,26.57,40.5166
4052,436.97,-3580.6,-726,,,38.17,26.57,40.5166
4145,466.75,-3579,-726,,,38.17,26.57,40.5166
4199,494.33,-3576.9,-724,,,38.17,26.57,40.5166
4282,527.92,-3572.9,-724,,,38.17,26.57,40.5166
4097,535.91,-3572.7,-724,,,38.17,26.57,40.5166
3867,531.59,-3578.6,-724,,,38.17,26.57,40.5166
3887,540.71,-3578.5,-724,,,38.17,26.57,40.5166
3945,547.21,-3587.3,-724,,,38.17,26.57,40.5166
4103,545.85,-3588.6,-727,,,38.17,26.57,40.5166
4140,527.17,-3590,-728,,,38.17,26.57,40.5166
4075,482.58,-3590.9,-731,,,38.17,26.57,40.5166
4267,457.27,-3591.9,-734,,,38.17,26.57,40.5166
4085,477.89,-3573.9,-734,,,38.17,26.57,40.5166
3642,592.88,-2741.3,-723,,,37.57,26.57,40.0426
3340,575.08,-3573.9,-727,,,37.57,26.57,40.0426
3230,551.4,-3574.8,-729,,,37.57,26.57,40.0426
3104,538.78,-3573.9,-731,,,37.57,26.57,40.0426
3027,544.29,-3573.9,-732,,,37.57,26.57,40.0426
2963,539.27,-3573.9,-732,,,37.57,26.57,40.0426
3053,547.52,-3573.9,-733,,,37.57,26.57,40.0426
3327,569.76,-3572.9,-733,,,37.57,26.57,40.0426
3972,603.63,-3586.1,-734,,,37.57,26.57,40.0426
4743,642.13,-3587,-733,,,37.57,26.57,40.0426
4961,651.09,-3583.1,-733,,,37.57,26.57,40.0426
4973,688.25,-3581.2,-731,,,37.57,26.57,40.0426
4985,756.42,-3578.2,-730,,,37.57,26.57,40.0426
5002,835.67,-3576.6,-728,,,37.57,26.57,40.0426
4993,955.16,-3574.6,-725,,,37.57,26.57,40.0426
4832,1072.97,-3575.8,-723,,,37.57,26.57,40.0426
4815,1194.66,-3575.7,-723,,,37.57,26.57,40.0426
4939,1258.85,-3578.1,-725,,,37.57,26.57,40.0426
5127,1288.89,-3582.2,-725,,,37.57,26.57,40.0426
5172,1295.91,-3584.3,-726,,,37.57,26.57,40.0426
4919,1303.68,-3135.8,-727,,,37.57,26.57,40.0426
4922,1300.24,-3136.4,-729,,,37.57,26.57,40.0426
4995,1315.87,-3138.3,-731,,,37.57,26.57,40.0426
4543,1350.05,-3129.1,-730,,,37.57,26.57,40.0426
3987,1721.23,-3126,-728,,,39.45,27.06,41.7189
3553,1770.14,-3126,-729,,,39.45,27.06,41.7189
3409,1809.17,-3126,-730,,,39.45,27.06,41.7189
3286,1801.98,-3126,-731,,,39.45,27.06,41.7189
3188,1762.81,-3126,-731,,,39.45,27.06,41.7189
3113,1601.57,-3125,-731,,,39.45,27.06,41.7189
3147,1435.28,-3126,-731,,,39.45,27.06,41.7189
3427,1382.01,-3125,-730,,,39.45,27.06,41.7189
3984,1370.97,-3138,-730,,,39.45,27.06,41.7189
4675,1272.68,-3138.2,-729,,,39.45,27.06,41.7189
4910,1148.36,-3135,-728,,,39.45,27.06,41.7189
4874,1000.93,-3131.6,-725,,,39.45,27.06,41.7189
4910,851.43,-3132.6,-722,,,39.45,27.06,41.7189
4963,692.64,-3130.3,-721,,,39.45,27.06,41.7189
4953,579.3,-3130.3,-719,,,39.45,27.06,41.7189
4841,514.76,-3129.1,-718,,,39.45,27.06,41.7189
4850,482.76,-3129.6,-717,,,39.45,27.06,41.7189
4885,452.67,-3134.2,-717,,,39.45,27.06,41.7189
5149,410.78,-3134.5,-716,,,39.45,27.06,41.7189
5231,346.8,-3135.9,-719,,,39.45,27.06,41.7189
5063,293.94,-3137,-721,,,39.45,27.06,41.7189
4993,239.45,-3137.7,-724,,,39.45,27.06,41.7189
5086,189.97,-3138.6,-726,,,39.45,27.06,41.7189
4728,171.36,-3125.6,-728,,,39.45,27.06,41.7189
4140,197.9,-3124.6,-727,,,39.25,26.95,41.518
3520,196.47,-3124.4,-727,,,39.25,26.95,41.518
3349,191.98,-3123.9,-727,,,39.25,26.95,41.518
3208,187.52,-3122.8,-727,,,39.25,26.95,41.518
3127,190.47,-3123.9,-727,,,39.25,26.95,41.518
3111,193.63,-3124.9,-727,,,39.25,26.95,41.518
3167,199.78,-3125.6,-727,,,39.25,26.95,41.518
3359,206.39,-3122.9,-727,,,39.25,26.95,41.518
3926,211.05,-3131.5,-727,,,39.25,26.95,41.518
4653,219.43,-3131.5,-728,,,39.25,26.95,41.518
4879,233.56,-3132.4,-727,,,39.25,26.95,41.518
4919,270.45,-3132.4,-727,,,39.25,26.95,41.518
4927,310.91,-3131.5,-727,,,39.25,26.95,41.518
4953,351.53,-3130.5,-727,,,39.25,26.95,41.518
4951,400.2,-3129.5,-725,,,39.25,26.95,41.518
4817,461.55,-3129.5,-724,,,39.25,26.95,41.518
4804,526.69,-3129.5,-724,,,39.25,26.95,41.518
4859,568.3,-3129.5,-723,,,39.25,26.95,41.518
5105,579.38,-3129.5,-723,,,39.25,26.95,41.518
5228,580.69,-3129.5,-724,,,39.25,26.95,41.518
4973,603.76,-3129.5,-726,,,39.25,26.95,41.518
4847,611.91,-3130.5,-728,,,39.25,26.95,41.518
4885,577.7,-3131.5,-730,,,39.25,26.95,41.518
4565,540.34,-3122.9,-732,,,39.25,26.95,41.518
4102,786.85,-3127.9,-734,,,39.54,26.42,41.5404
3513,785,-3134.3,-736,,,39.54,26.42,41.5404
3347,817.54,-3134.3,-736,,,39.54,26.42,41.5404
3219,872.62,-3135.3,-736,,,39.54,26.42,41.5404
3147,886.08,-3137.2,-737,,,39.54,26.42,41.5404
3122,835.71,-3137.2,-738,,,39.54,26.42,41.5404
3187,794.51,-3137.2,-737,,,39.54,26.42,41.5404
3360,787.09,-3136.2,-737,,,39.54,26.42,41.5404
3911,788.44,-3120.9,-736,,,39.54,26.42,41.5404
4606,770.07,-3120.9,-735,,,39.54,26.42,41.5404
4810,745.98,-3031.2,-733,,,39.54,26.42,41.5404
4863,743.71,-3028.3,-730,,,39.54,26.42,41.5404
4892,768.26,-3027.3,-727,,,39.54,26.42,41.5404
4915,774.2,-3026.3,-725,,,39.54,26.42,41.5404
4900,775.14,-3113.1,-724,,,39.54,26.42,41.5404
4790,751.92,-3113.1,-724,,,39.54,26.42,41.5404
4764,710.99,-3114.1,-724,,,39.54,26.42,41.5404
4809,678.51,-3115.1,-722,,,39.54,26.42,41.5404
4996,656.71,-3115.1,-722,,,39.54,26.42,41.5404
5091,597.78,-3115.1,-723,,,39.54,26.42,41.5404
4855,556.28,-3115.1,-726,,,39.54,26.42,41.5404
4702,503.32,-3116.1,-728,,,39.54,26.42,41.5404
4744,453.03,-3117.1,-730,,,39.54,26.42,41.5404
4449,444.77,-3112.1,-731,,,39.54,26.42,41.5404
4049,393.51,-3133.1,-730,,,38.53,25.33,40.3174
3567,377.68,-3134.3,-730,,,38.53,25.33,40.3174
3388,343.58,-3135.3,-730,,,38.53,25.33,40.3174
3192,306.23,-3135.3,-731,,,38.53,25.33,40.3174
3107,296.42,-3135.3,-731,,,38.53,25.33,40.3174
3042,327.05,-3136.3,-731,,,38.53,25.33,40.3174
3065,357.81,-3136.3,-730,,,38.53,25.33,40.3174
3239,372.43,-3134.1,-730,,,38.53,25.33,40.3174
3898,389.85,-3137,-730,,,38.53,25.33,40.3174
4697,415.02,-3135,-730,,,38.53,25.33,40.3174
4987,478.73,-3136.1,-728,,,38.53,25.33,40.3174
4970,571.91,-3054.1,-726,,,38.53,25.33,40.3174
5032,693.54,-3057.7,-724,,,38.53,25.33,40.3174
4938,848.25,-2811.4,-723,,,38.53,25.33,40.3174
4872,1014.39,-2879.9,-722,,,38.53,25.33,40.3174
4696,1086.18,-3026.3,-721,,,38.53,25.33,40.3174
4642,1132.7,-3127.2,-720,,,38.53,25.33,40.3174
4649,1288.75,-3131.6,-719,,,38.53,25.33,40.3174
4751,1487.98,-3132,-719,,,38.53,25.33,40.3174
4806,1623.35,-3134.2,-721,,,38.53,25.33,40.3174
4633,1716.01,-3136,-722,,,38.53,25.33,40.3174
4426,1715.01,-3136.6,-724,,,38.53,25.33,40.3174
4440,1615.61,-3136.1,-727,,,38.53,25.33,40.3174
4387,1472.47,-3131.2,-728,,,38.53,25.33,40.3174
3939,1885.85,-3132.3,-730,,,40.26,25.83,41.8791
3631,1906.07,-3133.3,-732,,,40.26,25.83,41.8791
3382,1853.25,-3133.3,-733,,,40.26,25.83,41.8791
3169,1682.63,-3133.3,-735,,,40.26,25.83,41.8791
3034,1518.73,-3133.3,-736,,,40.26,25.83,41.8791
2999,1383.04,-3134.3,-736,,,40.26,25.83,41.8791
2993,1289.4,-3134.3,-737,,,40.26,25.83,41.8791
2969,1173.77,-3134.3,-737,,,40.26,25.83,41.8791
3269,1055.84,-3139.2,-737,,,40.26,25.83,41.8791
3760,940.15,-3139.4,-736,,,40.26,25.83,41.8791
4236,882.85,-3135.5,-735,,,40.26,25.83,41.8791
4439,841.12,-3131.1,-735,,,40.26,25.83,41.8791
4459,778.44,-3127.7,-733,,,40.26,25.83,41.8791
4436,735.25,-3125.9,-733,,,40.26,25.83,41.8791
4339,723.19,-3144.4,-733,,,40.26,25.83,41.8791
4143,725.95,-3189.1,-732,,,40.26,25.83,41.8791
4065,716.36,-3298.9,-731,,,40.26,25.83,41.8791
4059,687.85,-3565.4,-732,,,40.26,25.83,41.8791
4221,668.33,-3569.8,-731,,,40.26,25.83,41.8791
4367,627.45,-3573,-733,,,40.26,25.83,41.8791
4267,571.75,-3577.1,-736,,,40.26,25.83,41.8791
4076,492.32,-3168.2,-737,,,40.26,25.83,41.8791
4021,403.3,-3168.6,-739,,,40.26,25.83,41.8791
4101,341.66,-3163.7,-740,,,40.26,25.83,41.8791
3701,309.36,-3573.3,-741,,,40.99,25.83,42.4558
3544,271.05,-3574.3,-742,,,40.99,25.83,42.4558
3367,244.98,-3574.3,-742,,,40.99,25.83,42.4558
3184,221.99,-3575.3,-744,,,40.99,25.83,42.4558
3063,192.1,-3576.2,-744,,,40.99,25.83,42.4558
3003,165.95,-3577.2,-744,,,40.99,25.83,42.4558
2989,145.02,-3577.2,-745,,,40.99,25.83,42.4558
2922,126.54,-3577.2,-745,,,40.99,25.83,42.4558
3105,135.41,-3582.6,-746,,,40.99,25.83,42.4558
3426,151.72,-3585.2,-747,,,40.99,25.83,42.4558
3828,157.48,-3600.8,-747,,,40.99,25.83,42.4558
4147,170.19,-3598,-745,,,40.99,25.83,42.4558
4254,178.65,-3596,-743,,,40.99,25.83,42.4558
4375,197.44,-3594.8,-742,,,40.99,25.83,42.4558
4414,226.5,-3593.7,-740,,,40.99,25.83,42.4558
4191,257.53,-3595.2,-738,,,40.99,25.83,42.4558
4069,273.63,-3595.7,-737,,,40.99,25.83,42.4558
3999,279.17,-3597.3,-738,,,40.99,25.83,42.4558
4087,295.54,-3597.3,-737,,,40.99,25.83,42.4558
4202,297.72,-3598.3,-739,,,40.99,25.83,42.4558
4134,298.86,-3599.3,-740,,,40.99,25.83,42.4558
4052,289.72,-3600.2,-739,,,40.99,25.83,42.4558
4067,262.54,-3601.2,-741,,,40.99,25.83,42.4558
4055,245.97,-3592.3,-743,,,40.99,25.83,42.4558
3735,244.88,-3588.2,-744,,,39.64,25.83,41.3893
3382,230.99,-3588.2,-745,,,39.64,25.83,41.3893
3227,215.93,-3588.2,-745,,,39.64,25.83,41.3893
3088,195.99,-3588.2,-746,,,39.64,25.83,41.3893
3015,170.57,-3589.2,-746,,,39.64,25.83,41.3893
2989,150.37,-3589.2,-747,,,39.64,25.83,41.3893
3010,133.46,-3589.2,-748,,,39.64,25.83,41.3893
3018,121.4,-3589.2,-748,,,39.64,25.83,41.3893
3218,128.28,-3598.1,-749,,,39.64,25.83,41.3893
3551,133.19,-3601.2,-749,,,39.64,25.83,41.3893
3901,126.68,-3597.3,-749,,,39.64,25.83,41.3893
4194,121.35,-3594.5,-747,,,39.64,25.83,41.3893
4344,115.61,-3592.9,-745,,,39.64,25.83,41.3893
4394,109.35,-3591.4,-743,,,39.64,25.83,41.3893
4378,111.65,-3591.3,-740,,,39.64,25.83,41.3893
4253,119.35,-3591.4,-738,,,39.64,25.83,41.3893
4171,132.41,-3592.2,-737,,,39.64,25.83,41.3893
4169,147.13,-3593.5,-736,,,39.64,25.83,41.3893
4382,159.41,-3594.7,-735,,,39.64,25.83,41.3893
4522,155.19,-3595.8,-736,,,39.64,25.83,41.3893
4415,149.01,-3597.3,-737,,,39.64,25.83,41.3893
4306,147.75,-3598.3,-740,,,39.64,25.83,41.3893
4277,159.46,-3598.3,-741,,,39.64,25.83,41.3893
4225,180.72,-3590.4,-741,,,39.64,25.83,41.3893
3696,208.88,-3587.3,-742,,,40.07,25.98,41.7875
3505,191.07,-3588.3,-742,,,40.07,25.98,41.7875
3332,183.14,-3589.2,-742,,,40.07,25.98,41.7875
3188,179.8,-3589.2,-743,,,40.07,25.98,41.7875
3079,181.16,-3589.2,-743,,,40.07,25.98,41.7875
3074,187.14,-3590.2,-744,,,40.07,25.98,41.7875
3139,206.85,-3590.2,-744,,,40.07,25.98,41.7875
3332,233.49,-3589.2,-744,,,40.07,25.98,41.7875
3963,269.33,-3602.2,-744,,,40.07,25.98,41.7875
4726,307.79,-3601.2,-743,,,40.07,25.98,41.7875
4924,347.04,-3596.9,-742,,,40.07,25.98,41.7875
4944,405.08,-3594.4,-740,,,40.07,25.98,41.7875
4949,471.82,-3593.8,-737,,,40.07,25.98,41.7875
4939,528.67,-3591.8,-735,,,40.07,25.98,41.7875
4959,575.23,-3590.9,-734,,,40.07,25.98,41.7875
4774,598.36,-3590.9,-732,,,40.07,25.98,41.7875
4797,626.02,-3593.7,-732,,,40.07,25.98,41.7875
4821,639.65,-3594.8,-731,,,40.07,25.98,41.7875
5095,651.71,-3594.9,-730,,,40.07,25.98,41.7875
5178,665.99,-3596.2,-732,,,40.07,25.98,41.7875
4937,676.08,-3596.8,-733,,,40.07,25.98,41.7875
4773,682.47,-3598.3,-733,,,40.07,25.98,41.7875
4842,722.28,-3599.3,-735,,,40.07,25.98,41.7875
4521,775.75,-3587.3,-735,,,40.07,25.98,41.7875
4036,1212.4,-3586.9,-736,,,41.86,27.03,43.6111
3563,1215.86,-3586.6,-736,,,41.86,27.03,43.6111
3366,1195.53,-3586.3,-736,,,41.86,27.03,43.6111
3210,1140.21,-3585,-736,,,41.86,27.03,43.6111
3082,1092.93,-3585.3,-735,,,41.86,27.03,43.6111
3065,1059.15,-3586.6,-735,,,41.86,27.03,43.6111
3079,1062.79,-3586.3,-734,,,41.86,27.03,43.6111
3291,1059.63,-3584.7,-733,,,41.86,27.03,43.6111
3942,1069.37,-3594.7,-733,,,41.86,27.03,43.6111
4690,1043.91,-3593.2,-731,,,41.86,27.03,43.6111
4906,1012.43,-3591.9,-730,,,41.86,27.03,43.6111
4932,972.7,-3590.9,-728,,,41.86,27.03,43.6111
4905,924.43,-3588.2,-727,,,41.86,27.03,43.6111
4926,872.64,-3586.6,-724,,,41.86,27.03,43.6111
4946,865.38,-3588.3,-722,,,41.86,27.03,43.6111
4796,872.77,-3585,-720,,,41.86,27.03,43.6111
4815,890.1,-3588.1,-719,,,41.86,27.03,43.6111
4885,884.48,-3590,-717,,,41.86,27.03,43.6111
5062,879.59,-3590.2,-715,,,41.86,27.03,43.6111
5120,837.73,-3589,-717,,,41.86,27.03,43.6111
4907,778.29,-3587.5,-720,,,41.86,27.03,43.6111
4694,716.91,-3587.8,-722,,,41.86,27.03,43.6111
4661,670.09,-3585.5,-723,,,41.86,27.03,43.6111
4568,616.8,-3573.4,-722,,,41.86,27.03,43.6111
4058,1301.69,-3571.5,-719,,,39.22,27.54,41.7244
3543,1219.92,-3571.3,-719,,,39.22,27.54,41.7244
3378,1168.59,-3570.8,-719,,,39.22,27.54,41.7244
3237,1115.33,-3568.5,-719,,,39.22,27.54,41.7244
3145,1067.4,-3567.1,-718,,,39.22,27.54,41.7244
3129,1025.32,-3565.8,-717,,,39.22,27.54,41.7244
3188,994.61,-3564.5,-716,,,39.22,27.54,41.7244
3372,922.35,-3565.8,-715,,,39.22,27.54,41.7244
4036,855.31,-3578,-715,,,39.22,27.54,41.7244
4787,812.45,-3578.6,-715,,,39.22,27.54,41.7244
4998,801.52,-3577.8,-715,,,39.22,27.54,41.7244
5022,763.53,-3575.1,-714,,,39.22,27.54,41.7244
5001,731.22,-3573.7,-713,,,39.22,27.54,41.7244
4998,706.45,-3570.6,-713,,,39.22,27.54,41.7244
5013,696.12,-3571.3,-713,,,39.22,27.54,41.7244
4895,676.81,-3571.7,-713,,,39.22,27.54,41.7244
4873,651.22,-3570.4,-712,,,39.22,27.54,41.7244
4968,608.68,-3574.2,-712,,,39.22,27.54,41.7244
5197,578.55,-3577.1,-712,,,39.22,27.54,41.7244
5238,508.21,-3579,-713,,,39.22,27.54,41.7244
5006,432.97,-3580.1,-714,,,39.22,27.54,41.7244
4810,365.19,-3581.6,-714,,,39.22,27.54,41.7244
4860,308.55,-3583.8,-716,,,39.22,27.54,41.7244
4632,270.35,-3574,-716,,,39.22,27.54,41.7244
3994,328.11,-3151.4,-717,,,42.24,27.12,43.9464
3586,311.95,-3152.4,-718,,,42.24,27.12,43.9464
3367,293.54,-3152.4,-718,,,42.24,27.12,43.9464
3190,270.58,-3153.4,-719,,,42.24,27.12,43.9464
3120,247.05,-3154.4,-720,,,42.24,27.12,43.9464
3083,228.6,-3155.3,-720,,,42.24,27.12,43.9464
3133,216.27,-3157.3,-720,,,42.24,27.12,43.9464
3285,202.17,-3157.8,-721,,,42.24,27.12,43.9464
3939,188.52,-3163.6,-721,,,42.24,27.12,43.9464
4705,169.06,-3164.1,-721,,,42.24,27.12,43.9464
4919,156.17,-3162.2,-721,,,42.24,27.12,43.9464
4863,157.49,-3159.2,-721,,,42.24,27.12,43.9464
4796,164.95,-3157.3,-720,,,42.24,27.12,43.9464
4802,176.13,-3156.3,-719,,,42.24,27.12,43.9464
4719,191,-3155.3,-718,,,42.24,27.12,43.9464
4575,206.28,-3156.3,-716,,,42.24,27.12,43.9464
4460,226,-3157.3,-716,,,42.24,27.12,43.9464
4583,251.39,-3157.3,-715,,,42.24,27.12,43.9464
4729,287.8,-3157.3,-716,,,42.24,27.12,43.9464
4755,328.09,-3157.3,-716,,,42.24,27.12,43.9464
4641,367.59,-3157.3,-719,,,42.24,27.12,43.9464
4451,386.07,-3160.2,-721,,,42.24,27.12,43.9464
4383,402.42,-3162.2,-723,,,42.24,27.12,43.9464
4345,423.82,-3154.3,-723,,,42.24,27.12,43.9464
4024,385.95,-3585.4,-725,,,46.97,26.19,47.3204
3646,436.38,-3585.4,-727,,,46.97,26.19,47.3204
3393,474.33,-3586.4,-727,,,46.97,26.19,47.3204
3209,498.65,-3586.4,-728,,,46.97,26.19,47.3204
3093,525.56,-3587.3,-728,,,46.97,26.19,47.3204
3035,572.97,-3587.3,-729,,,46.97,26.19,47.3204
3078,630.08,-3587.3,-730,,,46.97,26.19,47.3204
3073,658.84,-3587.3,-729,,,46.97,26.19,47.3204
3278,688.54,-3595.5,-729,,,46.97,26.19,47.3204
3731,686.46,-3592.1,-728,,,46.97,26.19,47.3204
4104,699.97,-3588.9,-726,,,46.97,26.19,47.3204
4294,691.49,-3584.7,-724,,,46.97,26.19,47.3204
4358,655.85,-3582.7,-721,,,46.97,26.19,47.3204
4301,622.37,-3581,-719,,,46.97,26.19,47.3204
4226,567.76,-3580,-719,,,46.97,26.19,47.3204
4079,500.23,-3580.1,-717,,,46.97,26.19,47.3204
4007,459.16,-3582.7,-717,,,46.97,26.19,47.3204
4026,429.52,-3190.3,-716,,,46.97,26.19,47.3204
4143,441.69,-3194.3,-717,,,46.97,26.19,47.3204
4260,442.3,-3195.5,-719,,,46.97,26.19,47.3204
4187,395.21,-3196.3,-721,,,46.97,26.19,47.3204
3997,311.08,-3201.5,-724,,,46.97,26.19,47.3204
3962,241.1,-3202.6,-727,,,46.97,26.19,47.3204
4039,216.66,-3191.2,-728,,,46.97,26.19,47.3204
3764,177.74,-3190.2,-730,,,44.34,26.19,45.2427
3650,168.05,-3191.2,-732,,,44.34,26.19,45.2427
3415,168.17,-3192.1,-733,,,44.34,26.19,45.2427
3232,168.12,-3193.1,-734,,,44.34,26.19,45.2427
3103,184.95,-3193.1,-735,,,44.34,26.19,45.2427
3055,227.13,-3194.1,-736,,,44.34,26.19,45.2427
3023,291.34,-3194.1,-737,,,44.34,26.19,45.2427
2954,353.46,-3195.1,-737,,,44.34,26.19,45.2427
3111,427.44,-3208.4,-739,,,44.34,26.19,45.2427
3410,465.44,-3208.4,-738,,,44.34,26.19,45.2427
3760,484.2,-3203.6,-737,,,44.34,26.19,45.2427
4033,614.06,-3199.2,-736,,,44.34,26.19,45.2427
4161,780.27,-3195.6,-735,,,44.34,26.19,45.2427
4227,873.37,-3191.4,-733,,,44.34,26.19,45.2427
4270,916.86,-3192.1,-731,,,44.34,26.19,45.2427
4137,920.93,-3195.9,-730,,,44.34,26.19,45.2427
3979,938.42,-3198.5,-729,,,44.34,26.19,45.2427
3949,985.01,-3199.3,-728,,,44.34,26.19,45.2427
4150,1038.94,-3201.1,-728,,,44.34,26.19,45.2427
4302,1076.12,-3202,-730,,,44.34,26.19,45.2427
4252,1131.72,-3205.5,-734,,,44.34,26.19,45.2427
4165,1161.33,-3206.5,-738,,,44.34,26.19,45.2427
4114,1190.05,-3207.5,-740,,,44.34,26.19,45.2427
4158,1296.49,-3197,-741,,,44.34,26.19,45.2427
3788,1453.18,-3194.8,-742,,,42.42,26.19,43.7259
3310,1510.07,-3194.8,-744,,,42.42,26.19,43.7259
3145,1537.51,-3194.8,-745,,,42.42,26.19,43.7259
3013,1588.36,-3194.8,-746,,,42.42,26.19,43.7259
2937,1663.47,-3194.8,-746,,,42.42,26.19,43.7259
2918,1695.31,-3194.8,-746,,,42.42,26.19,43.7259
2996,1703.37,-3194.8,-747,,,42.42,26.19,43.7259
3173,1671.48,-3194.8,-746,,,42.42,26.19,43.7259
3821,1646.5,-3204.1,-747,,,42.42,26.19,43.7259
4558,1619.96,-3204.1,-747,,,42.42,26.19,43.7259
4801,1675.1,-3204.1,-747,,,42.42,26.19,43.7259
4871,1879.37,-3203.1,-745,,,42.42,26.19,43.7259
4848,2107.27,-3203.1,-741,,,42.42,26.19,43.7259
4872,2219.11,-3202.2,-739,,,42.42,26.19,43.7259
4849,2273.75,-3202.2,-734,,,42.42,26.19,43.7259
4755,2256.82,-3202.2,-728,,,42.42,26.19,43.7259
4769,2270.19,-3202.2,-726,,,42.42,26.19,43.7259
4871,2238.84,-3203.1,-732,,,42.42,26.19,43.7259
5074,2192.21,-3203.1,-731,,,42.42,26.19,43.7259
5084,2124.92,-3203.1,-733,,,42.42,26.19,43.7259
4838,2034.33,-3203.1,-735,,,42.42,26.19,43.7259
4632,1867.11,-3204.1,-735,,,42.42,26.19,43.7259
4622,1684.38,-3204.1,-739,,,42.42,26.19,43.7259
4460,1566.64,-3194.8,-740,,,42.42,26.19,43.7259
3872,1692.82,-3197.8,-743,,,39.69,25.6,41.3391
3409,1646.32,-3197.8,-744,,,39.69,25.6,41.3391
3231,1640.7,-3197.8,-745,,,39.69,25.6,41.3391
3087,1661.67,-3197.8,-745,,,39.69,25.6,41.3391
3006,1718.73,-3197.8,-745,,,39.69,25.6,41.3391
2960,1760.19,-3197.8,-746,,,39.69,25.6,41.3391
3008,1825.54,-3197.8,-746,,,39.69,25.6,41.3391
3164,1885.21,-3197.8,-746,,,39.69,25.6,41.3391
3823,1940.86,-3204.1,-747,,,39.69,25.6,41.3391
4557,1930.59,-3204.1,-746,,,39.69,25.6,41.3391
4726,1979.3,-3203.1,-744,,,39.69,25.6,41.3391
4786,2122.77,-3202.2,-741,,,39.69,25.6,41.3391
4723,2247.01,-3202.2,-737,,,39.69,25.6,41.3391
4698,2268.65,-3202.2,-733,,,39.69,25.6,41.3391
4726,2297.14,-3202.2,-731,,,39.69,25.6,41.3391
4616,2361.89,-3202.2,-728,,,39.69,25.6,41.3391
4671,2461.53,-3201.2,-727,,,39.69,25.6,41.3391
4739,2438.97,-3202.2,-725,,,39.69,25.6,41.3391
4939,2332.92,-3202.2,-725,,,39.69,25.6,41.3391
4966,2243.68,-3202.2,-728,,,39.69,25.6,41.3391
4802,2227.67,-3203.1,-730,,,39.69,25.6,41.3391
4639,2143.09,-3203.1,-733,,,39.69,25.6,41.3391
4557,1951.99,-3204.1,-738,,,39.69,25.6,41.3391
4325,1784.06,-3194.8,-739,,,39.69,25.6,41.3391
3773,1651.57,-3189.8,-742,,,34.66,26.44,37.693
3347,1619.88,-3189.8,-743,,,34.66,26.44,37.693
3143,1627.94,-3189.8,-744,,,34.66,26.44,37.693
2998,1628.72,-3189.8,-745,,,34.66,26.44,37.693
2919,1622.55,-3189.8,-745,,,34.66,26.44,37.693
2918,1568.43,-3189.8,-745,,,34.66,26.44,37.693
2941,1531.82,-3189.8,-746,,,34.66,26.44,37.693
3090,1565.41,-3188.8,-745,,,34.66,26.44,37.693
3751,1617.98,-3198.1,-744,,,34.66,26.44,37.693
4463,1616.74,-3197.2,-742,,,34.66,26.44,37.693
4599,1649.78,-3196.2,-740,,,34.66,26.44,37.693
4548,1743.88,-3196.2,-737,,,34.66,26.44,37.693
4649,1890.18,-3196.2,-734,,,34.66,26.44,37.693
4530,1978.04,-3195.2,-730,,,34.66,26.44,37.693
4496,2037.61,-3195.2,-726,,,34.66,26.44,37.693
4432,2047.55,-3195.2,-723,,,34.66,26.44,37.693
4406,2051.57,-3195.2,-723,,,34.66,26.44,37.693
4476,1986.5,-3582.1,-721,,,34.66,26.44,37.693
4682,1883.74,-3582.1,-720,,,34.66,26.44,37.693
4742,1736.44,-3582.1,-722,,,34.66,26.44,37.693
4539,1570.76,-3582.1,-725,,,34.66,26.44,37.693
4397,1359.41,-3583.1,-728,,,34.66,26.44,37.693
4281,1188.36,-3583.1,-732,,,34.66,26.44,37.693
4355,1067.58,-3575.1,-735,,,34.66,26.44,37.693
3835,744.36,-3577.5,-739,,,35.54,26.53,38.4233
3422,663.27,-3577.4,-739,,,35.54,26.53,38.4233
3199,553.35,-3576.1,-740,,,35.54,26.53,38.4233
3053,455.24,-3575.7,-739,,,35.54,26.53,38.4233
2973,406.89,-3575.3,-739,,,35.54,26.53,38.4233
2965,349.07,-3575,-738,,,35.54,26.53,38.4233
2987,289.84,-3574.6,-736,,,35.54,26.53,38.4233
3133,253.41,-3575.4,-734,,,35.54,26.53,38.4233
3793,244.94,-3589.2,-733,,,35.54,26.53,38.4233
4521,244.61,-3591.5,-732,,,35.54,26.53,38.4233
4646,247.12,-3591.7,-731,,,35.54,26.53,38.4233
4591,259.09,-3592.9,-727,,,35.54,26.53,38.4233
4673,297.24,-3592.6,-723,,,35.54,26.53,38.4233
4546,340.09,-3593.3,-720,,,35.54,26.53,38.4233
4511,365.42,-3592.6,-717,,,35.54,26.53,38.4233
4440,374.02,-3593.4,-715,,,35.54,26.53,38.4233
4420,379.76,-3593.5,-714,,,35.54,26.53,38.4233
